"Region","Item","Variable","Scenario","Model","Year","value"
"Latin America","Coarse grains","Yield in 2050 relative to 2010","SSP5","GLOBIOM",2050,2.07338958361877
"Latin America","Rice","Yield in 2050 relative to 2010","SSP5","GLOBIOM",2050,1.66071248220254
"Latin America","Wheat","Yield in 2050 relative to 2010","SSP5","GLOBIOM",2050,1.59887929259649
"OECD countries","All cereals","Yield in 2050 relative to 2010","SSP5","GLOBIOM",2050,1.3675576566352
"OECD countries","Coarse grains","Yield in 2050 relative to 2010","SSP5","GLOBIOM",2050,1.36252934965043
"OECD countries","Wheat","Yield in 2050 relative to 2010","SSP5","GLOBIOM",2050,1.29783993511814
"Russia/Middle East","All cereals","Yield in 2050 relative to 2010","SSP5","GLOBIOM",2050,1.61818012668039
"Russia/Middle East","Coarse grains","Yield in 2050 relative to 2010","SSP5","GLOBIOM",2050,1.64974721868843
"Russia/Middle East","Wheat","Yield in 2050 relative to 2010","SSP5","GLOBIOM",2050,1.60080290791671
"South/Southeast Asia","All cereals","Yield in 2050 relative to 2010","SSP5","GLOBIOM",2050,1.73286493445187
"South/Southeast Asia","Coarse grains","Yield in 2050 relative to 2010","SSP5","GLOBIOM",2050,2.27027027027027
"South/Southeast Asia","Rice","Yield in 2050 relative to 2010","SSP5","GLOBIOM",2050,1.81107177341487
"South/Southeast Asia","Wheat","Yield in 2050 relative to 2010","SSP5","GLOBIOM",2050,1.61578099838969
"Sub-Saharan Africa","All cereals","Yield in 2050 relative to 2010","SSP5","GLOBIOM",2050,2.40365125425977
"Sub-Saharan Africa","Coarse grains","Yield in 2050 relative to 2010","SSP5","GLOBIOM",2050,2.4780316344464
"Sub-Saharan Africa","Rice","Yield in 2050 relative to 2010","SSP5","GLOBIOM",2050,2.31994901210962
"World","All cereals","Yield in 2050 relative to 2010","SSP5","GLOBIOM",2050,1.52430376699452
"World","Coarse grains","Yield in 2050 relative to 2010","SSP5","GLOBIOM",2050,1.56057369545316
"World","Rice","Yield in 2050 relative to 2010","SSP5","GLOBIOM",2050,1.52899106002554
"World","Wheat","Yield in 2050 relative to 2010","SSP5","GLOBIOM",2050,1.44417134831461
"China","All cereals","Yield in 2050 relative to 2010","SSP1","IMAGE",2050,1.426855668437
"China","Coarse grains","Yield in 2050 relative to 2010","SSP1","IMAGE",2050,1.51775544859113
"China","Rice","Yield in 2050 relative to 2010","SSP1","IMAGE",2050,1.33429117879628
"China","Wheat","Yield in 2050 relative to 2010","SSP1","IMAGE",2050,1.60459475312699
"Latin America","All cereals","Yield in 2050 relative to 2010","SSP1","IMAGE",2050,1.65941132245131
"Latin America","Coarse grains","Yield in 2050 relative to 2010","SSP1","IMAGE",2050,1.70983190032277
"Latin America","Rice","Yield in 2050 relative to 2010","SSP1","IMAGE",2050,1.55034075016723
"Latin America","Wheat","Yield in 2050 relative to 2010","SSP1","IMAGE",2050,1.60188624095713
"OECD countries","All cereals","Yield in 2050 relative to 2010","SSP1","IMAGE",2050,1.26317476212183
"OECD countries","Coarse grains","Yield in 2050 relative to 2010","SSP1","IMAGE",2050,1.25486671182207
"OECD countries","Wheat","Yield in 2050 relative to 2010","SSP1","IMAGE",2050,1.22747021518962
"Russia/Middle East","All cereals","Yield in 2050 relative to 2010","SSP1","IMAGE",2050,1.58944718995815
"Russia/Middle East","Coarse grains","Yield in 2050 relative to 2010","SSP1","IMAGE",2050,1.53321298425519
"Russia/Middle East","Wheat","Yield in 2050 relative to 2010","SSP1","IMAGE",2050,1.60907838769404
"South/Southeast Asia","All cereals","Yield in 2050 relative to 2010","SSP1","IMAGE",2050,1.65504785537744
"South/Southeast Asia","Coarse grains","Yield in 2050 relative to 2010","SSP1","IMAGE",2050,1.52639621177994
"South/Southeast Asia","Rice","Yield in 2050 relative to 2010","SSP1","IMAGE",2050,1.5324242975368
"South/Southeast Asia","Wheat","Yield in 2050 relative to 2010","SSP1","IMAGE",2050,1.88828880195037
"Sub-Saharan Africa","All cereals","Yield in 2050 relative to 2010","SSP1","IMAGE",2050,2.21978890625112
"Sub-Saharan Africa","Coarse grains","Yield in 2050 relative to 2010","SSP1","IMAGE",2050,2.18790297103281
"Sub-Saharan Africa","Rice","Yield in 2050 relative to 2010","SSP1","IMAGE",2050,2.28445272582293
"World","All cereals","Yield in 2050 relative to 2010","SSP1","IMAGE",2050,1.43916283860845
"World","Coarse grains","Yield in 2050 relative to 2010","SSP1","IMAGE",2050,1.41580134628504
"World","Rice","Yield in 2050 relative to 2010","SSP1","IMAGE",2050,1.40650662249973
"World","Wheat","Yield in 2050 relative to 2010","SSP1","IMAGE",2050,1.47509053665734
"China","All cereals","Yield in 2050 relative to 2010","SSP1_m","IMAGE",2050,1.4395417625942
"China","Coarse grains","Yield in 2050 relative to 2010","SSP1_m","IMAGE",2050,1.55804841055898
"China","Rice","Yield in 2050 relative to 2010","SSP1_m","IMAGE",2050,1.34297562597854
"China","Wheat","Yield in 2050 relative to 2010","SSP1_m","IMAGE",2050,1.60327273942959
"Latin America","All cereals","Yield in 2050 relative to 2010","SSP1_m","IMAGE",2050,1.76100627563261
"Latin America","Coarse grains","Yield in 2050 relative to 2010","SSP1_m","IMAGE",2050,1.79786988736778
"Latin America","Rice","Yield in 2050 relative to 2010","SSP1_m","IMAGE",2050,1.70167255235186
"Latin America","Wheat","Yield in 2050 relative to 2010","SSP1_m","IMAGE",2050,1.69372231238898
"OECD countries","All cereals","Yield in 2050 relative to 2010","SSP1_m","IMAGE",2050,1.31763541331724
"OECD countries","Coarse grains","Yield in 2050 relative to 2010","SSP1_m","IMAGE",2050,1.31268570863017
"OECD countries","Wheat","Yield in 2050 relative to 2010","SSP1_m","IMAGE",2050,1.2861983557316
"Russia/Middle East","All cereals","Yield in 2050 relative to 2010","SSP1_m","IMAGE",2050,1.71990856176231
"Russia/Middle East","Coarse grains","Yield in 2050 relative to 2010","SSP1_m","IMAGE",2050,1.60790449668707
"Russia/Middle East","Wheat","Yield in 2050 relative to 2010","SSP1_m","IMAGE",2050,1.74186477515072
"South/Southeast Asia","All cereals","Yield in 2050 relative to 2010","SSP1_m","IMAGE",2050,1.66528638720237
"South/Southeast Asia","Coarse grains","Yield in 2050 relative to 2010","SSP1_m","IMAGE",2050,1.55021155814015
"South/Southeast Asia","Rice","Yield in 2050 relative to 2010","SSP1_m","IMAGE",2050,1.53637428353997
"South/Southeast Asia","Wheat","Yield in 2050 relative to 2010","SSP1_m","IMAGE",2050,1.90831946135644
"Sub-Saharan Africa","All cereals","Yield in 2050 relative to 2010","SSP1_m","IMAGE",2050,2.28355767419732
"Sub-Saharan Africa","Coarse grains","Yield in 2050 relative to 2010","SSP1_m","IMAGE",2050,2.24474233431014
"Sub-Saharan Africa","Rice","Yield in 2050 relative to 2010","SSP1_m","IMAGE",2050,2.30771737389884
"World","All cereals","Yield in 2050 relative to 2010","SSP1_m","IMAGE",2050,1.49040179095119
"World","Coarse grains","Yield in 2050 relative to 2010","SSP1_m","IMAGE",2050,1.46225337965408
"World","Rice","Yield in 2050 relative to 2010","SSP1_m","IMAGE",2050,1.4223732732892
"World","Wheat","Yield in 2050 relative to 2010","SSP1_m","IMAGE",2050,1.55291172769766
"China","All cereals","Yield in 2050 relative to 2010","SSP2","IMAGE",2050,1.38903339932817
"China","Coarse grains","Yield in 2050 relative to 2010","SSP2","IMAGE",2050,1.40668731445261
"China","Rice","Yield in 2050 relative to 2010","SSP2","IMAGE",2050,1.32149538849101
"China","Wheat","Yield in 2050 relative to 2010","SSP2","IMAGE",2050,1.57722082110423
"Latin America","All cereals","Yield in 2050 relative to 2010","SSP2","IMAGE",2050,1.58192975439865
"Latin America","Coarse grains","Yield in 2050 relative to 2010","SSP2","IMAGE",2050,1.60874066532863
"Latin America","Rice","Yield in 2050 relative to 2010","SSP2","IMAGE",2050,1.54118766791318
"Latin America","Wheat","Yield in 2050 relative to 2010","SSP2","IMAGE",2050,1.55168539112876
"OECD countries","All cereals","Yield in 2050 relative to 2010","SSP2","IMAGE",2050,1.23249091049319
"OECD countries","Coarse grains","Yield in 2050 relative to 2010","SSP2","IMAGE",2050,1.24354318242592
"OECD countries","Wheat","Yield in 2050 relative to 2010","SSP2","IMAGE",2050,1.19699517941554
"Russia/Middle East","All cereals","Yield in 2050 relative to 2010","SSP2","IMAGE",2050,1.62848073005745
"Russia/Middle East","Coarse grains","Yield in 2050 relative to 2010","SSP2","IMAGE",2050,1.56458750270418
"Russia/Middle East","Wheat","Yield in 2050 relative to 2010","SSP2","IMAGE",2050,1.63562351299308
"South/Southeast Asia","All cereals","Yield in 2050 relative to 2010","SSP2","IMAGE",2050,1.61066970700867
"South/Southeast Asia","Coarse grains","Yield in 2050 relative to 2010","SSP2","IMAGE",2050,1.40048356656459
"South/Southeast Asia","Rice","Yield in 2050 relative to 2010","SSP2","IMAGE",2050,1.50028252592033
"South/Southeast Asia","Wheat","Yield in 2050 relative to 2010","SSP2","IMAGE",2050,1.84516533198947
"Sub-Saharan Africa","All cereals","Yield in 2050 relative to 2010","SSP2","IMAGE",2050,2.05036251052067
"Sub-Saharan Africa","Coarse grains","Yield in 2050 relative to 2010","SSP2","IMAGE",2050,2.04200655477347
"Sub-Saharan Africa","Rice","Yield in 2050 relative to 2010","SSP2","IMAGE",2050,2.10661346420725
"World","All cereals","Yield in 2050 relative to 2010","SSP2","IMAGE",2050,1.40592222560537
"World","Coarse grains","Yield in 2050 relative to 2010","SSP2","IMAGE",2050,1.35716382672103
"World","Rice","Yield in 2050 relative to 2010","SSP2","IMAGE",2050,1.3840869575684
"World","Wheat","Yield in 2050 relative to 2010","SSP2","IMAGE",2050,1.45506574955453
"China","All cereals","Yield in 2050 relative to 2010","SSP2_m","IMAGE",2050,1.39426505125446
"China","Coarse grains","Yield in 2050 relative to 2010","SSP2_m","IMAGE",2050,1.48332129124303
"China","Rice","Yield in 2050 relative to 2010","SSP2_m","IMAGE",2050,1.31087808919931
"China","Wheat","Yield in 2050 relative to 2010","SSP2_m","IMAGE",2050,1.55902035868723
"Latin America","All cereals","Yield in 2050 relative to 2010","SSP2_m","IMAGE",2050,1.66708314505119
"Latin America","Coarse grains","Yield in 2050 relative to 2010","SSP2_m","IMAGE",2050,1.6902313105454
"Latin America","Rice","Yield in 2050 relative to 2010","SSP2_m","IMAGE",2050,1.64096247105302
"Latin America","Wheat","Yield in 2050 relative to 2010","SSP2_m","IMAGE",2050,1.62700629006397
"OECD countries","All cereals","Yield in 2050 relative to 2010","SSP2_m","IMAGE",2050,1.28970416710122
"OECD countries","Coarse grains","Yield in 2050 relative to 2010","SSP2_m","IMAGE",2050,1.26770309231048
"OECD countries","Wheat","Yield in 2050 relative to 2010","SSP2_m","IMAGE",2050,1.28027349592057
"Russia/Middle East","All cereals","Yield in 2050 relative to 2010","SSP2_m","IMAGE",2050,1.71881219545214
"Russia/Middle East","Coarse grains","Yield in 2050 relative to 2010","SSP2_m","IMAGE",2050,1.64549052842399
"Russia/Middle East","Wheat","Yield in 2050 relative to 2010","SSP2_m","IMAGE",2050,1.72564793597534
"South/Southeast Asia","All cereals","Yield in 2050 relative to 2010","SSP2_m","IMAGE",2050,1.64995119091233
"South/Southeast Asia","Coarse grains","Yield in 2050 relative to 2010","SSP2_m","IMAGE",2050,1.46297999188104
"South/Southeast Asia","Rice","Yield in 2050 relative to 2010","SSP2_m","IMAGE",2050,1.52509441387452
"South/Southeast Asia","Wheat","Yield in 2050 relative to 2010","SSP2_m","IMAGE",2050,1.89557340076149
"Sub-Saharan Africa","All cereals","Yield in 2050 relative to 2010","SSP2_m","IMAGE",2050,2.09253347195909
"Sub-Saharan Africa","Coarse grains","Yield in 2050 relative to 2010","SSP2_m","IMAGE",2050,2.08963353726222
"Sub-Saharan Africa","Rice","Yield in 2050 relative to 2010","SSP2_m","IMAGE",2050,2.11714717728142
"World","All cereals","Yield in 2050 relative to 2010","SSP2_m","IMAGE",2050,1.44949727666466
"World","Coarse grains","Yield in 2050 relative to 2010","SSP2_m","IMAGE",2050,1.39746344714139
"World","Rice","Yield in 2050 relative to 2010","SSP2_m","IMAGE",2050,1.39107128406355
"World","Wheat","Yield in 2050 relative to 2010","SSP2_m","IMAGE",2050,1.52592878024073
"China","All cereals","Yield in 2050 relative to 2010","SSP3","IMAGE",2050,1.33064464433992
"China","Coarse grains","Yield in 2050 relative to 2010","SSP3","IMAGE",2050,1.29812178261189
"China","Rice","Yield in 2050 relative to 2010","SSP3","IMAGE",2050,1.27164204193088
"China","Wheat","Yield in 2050 relative to 2010","SSP3","IMAGE",2050,1.54929759988712
"Latin America","All cereals","Yield in 2050 relative to 2010","SSP3","IMAGE",2050,1.51802281769082
"Latin America","Coarse grains","Yield in 2050 relative to 2010","SSP3","IMAGE",2050,1.50219624704928
"Latin America","Rice","Yield in 2050 relative to 2010","SSP3","IMAGE",2050,1.59983023575568
"Latin America","Wheat","Yield in 2050 relative to 2010","SSP3","IMAGE",2050,1.4941375448916
"OECD countries","All cereals","Yield in 2050 relative to 2010","SSP3","IMAGE",2050,1.15809485001179
"OECD countries","Coarse grains","Yield in 2050 relative to 2010","SSP3","IMAGE",2050,1.19025871190267
"OECD countries","Wheat","Yield in 2050 relative to 2010","SSP3","IMAGE",2050,1.14216528552031
"Russia/Middle East","All cereals","Yield in 2050 relative to 2010","SSP3","IMAGE",2050,1.60723042538415
"Russia/Middle East","Coarse grains","Yield in 2050 relative to 2010","SSP3","IMAGE",2050,1.54004008452489
"Russia/Middle East","Wheat","Yield in 2050 relative to 2010","SSP3","IMAGE",2050,1.61007336382863
"South/Southeast Asia","All cereals","Yield in 2050 relative to 2010","SSP3","IMAGE",2050,1.4993620588543
"South/Southeast Asia","Coarse grains","Yield in 2050 relative to 2010","SSP3","IMAGE",2050,1.26239144535474
"South/Southeast Asia","Rice","Yield in 2050 relative to 2010","SSP3","IMAGE",2050,1.41639792706774
"South/Southeast Asia","Wheat","Yield in 2050 relative to 2010","SSP3","IMAGE",2050,1.72676904236542
"Sub-Saharan Africa","All cereals","Yield in 2050 relative to 2010","SSP3","IMAGE",2050,1.8742427736905
"Sub-Saharan Africa","Coarse grains","Yield in 2050 relative to 2010","SSP3","IMAGE",2050,1.87980416594759
"Sub-Saharan Africa","Rice","Yield in 2050 relative to 2010","SSP3","IMAGE",2050,1.90521960152013
"World","All cereals","Yield in 2050 relative to 2010","SSP3","IMAGE",2050,1.33869609637766
"World","Coarse grains","Yield in 2050 relative to 2010","SSP3","IMAGE",2050,1.25910860597672
"World","Rice","Yield in 2050 relative to 2010","SSP3","IMAGE",2050,1.32607265105065
"World","Wheat","Yield in 2050 relative to 2010","SSP3","IMAGE",2050,1.40101393188218
"China","All cereals","Yield in 2050 relative to 2010","SSP3_m","IMAGE",2050,1.35584458134887
"China","Coarse grains","Yield in 2050 relative to 2010","SSP3_m","IMAGE",2050,1.38801557589425
"China","Rice","Yield in 2050 relative to 2010","SSP3_m","IMAGE",2050,1.27959110060128
"China","Wheat","Yield in 2050 relative to 2010","SSP3_m","IMAGE",2050,1.55905961688424
"Latin America","All cereals","Yield in 2050 relative to 2010","SSP3_m","IMAGE",2050,1.60675935488198
"Latin America","Coarse grains","Yield in 2050 relative to 2010","SSP3_m","IMAGE",2050,1.58301186959812
"Latin America","Rice","Yield in 2050 relative to 2010","SSP3_m","IMAGE",2050,1.70901646594344
"Latin America","Wheat","Yield in 2050 relative to 2010","SSP3_m","IMAGE",2050,1.57173372832604
"OECD countries","All cereals","Yield in 2050 relative to 2010","SSP3_m","IMAGE",2050,1.22404694118836
"OECD countries","Coarse grains","Yield in 2050 relative to 2010","SSP3_m","IMAGE",2050,1.24082313031422
"OECD countries","Wheat","Yield in 2050 relative to 2010","SSP3_m","IMAGE",2050,1.22157229312477
"Russia/Middle East","All cereals","Yield in 2050 relative to 2010","SSP3_m","IMAGE",2050,1.73040790279663
"Russia/Middle East","Coarse grains","Yield in 2050 relative to 2010","SSP3_m","IMAGE",2050,1.64455829769852
"Russia/Middle East","Wheat","Yield in 2050 relative to 2010","SSP3_m","IMAGE",2050,1.73455680871424
"South/Southeast Asia","All cereals","Yield in 2050 relative to 2010","SSP3_m","IMAGE",2050,1.5411982111327
"South/Southeast Asia","Coarse grains","Yield in 2050 relative to 2010","SSP3_m","IMAGE",2050,1.33725293066757
"South/Southeast Asia","Rice","Yield in 2050 relative to 2010","SSP3_m","IMAGE",2050,1.45234361086774
"South/Southeast Asia","Wheat","Yield in 2050 relative to 2010","SSP3_m","IMAGE",2050,1.74804143779461
"Sub-Saharan Africa","All cereals","Yield in 2050 relative to 2010","SSP3_m","IMAGE",2050,1.93486053092631
"Sub-Saharan Africa","Coarse grains","Yield in 2050 relative to 2010","SSP3_m","IMAGE",2050,1.94625038933657
"Sub-Saharan Africa","Rice","Yield in 2050 relative to 2010","SSP3_m","IMAGE",2050,1.92831064324277
"World","All cereals","Yield in 2050 relative to 2010","SSP3_m","IMAGE",2050,1.39761147742108
"World","Coarse grains","Yield in 2050 relative to 2010","SSP3_m","IMAGE",2050,1.32094906678167
"World","Rice","Yield in 2050 relative to 2010","SSP3_m","IMAGE",2050,1.35040753491582
"World","Wheat","Yield in 2050 relative to 2010","SSP3_m","IMAGE",2050,1.48094739174587
"China","All cereals","Yield in 2050 relative to 2010","SSP4","IMAGE",2050,1.34071733726955
"China","Coarse grains","Yield in 2050 relative to 2010","SSP4","IMAGE",2050,1.36317261732381
"China","Rice","Yield in 2050 relative to 2010","SSP4","IMAGE",2050,1.2557629319428
"China","Wheat","Yield in 2050 relative to 2010","SSP4","IMAGE",2050,1.57397983960873
"Latin America","All cereals","Yield in 2050 relative to 2010","SSP4","IMAGE",2050,1.56126021138806
"Latin America","Coarse grains","Yield in 2050 relative to 2010","SSP4","IMAGE",2050,1.57313352105348
"Latin America","Rice","Yield in 2050 relative to 2010","SSP4","IMAGE",2050,1.5556329783172
"Latin America","Wheat","Yield in 2050 relative to 2010","SSP4","IMAGE",2050,1.5394677688635
"OECD countries","All cereals","Yield in 2050 relative to 2010","SSP4","IMAGE",2050,1.29864702733212
"OECD countries","Coarse grains","Yield in 2050 relative to 2010","SSP4","IMAGE",2050,1.28191691717904
"OECD countries","Wheat","Yield in 2050 relative to 2010","SSP4","IMAGE",2050,1.27946687057576
"Russia/Middle East","All cereals","Yield in 2050 relative to 2010","SSP4","IMAGE",2050,1.65270698718057
"Russia/Middle East","Coarse grains","Yield in 2050 relative to 2010","SSP4","IMAGE",2050,1.61474792585415
"Russia/Middle East","Wheat","Yield in 2050 relative to 2010","SSP4","IMAGE",2050,1.65726371378817
"South/Southeast Asia","All cereals","Yield in 2050 relative to 2010","SSP4","IMAGE",2050,1.48771636714508
"South/Southeast Asia","Coarse grains","Yield in 2050 relative to 2010","SSP4","IMAGE",2050,1.29759836988086
"South/Southeast Asia","Rice","Yield in 2050 relative to 2010","SSP4","IMAGE",2050,1.3773333226973
"South/Southeast Asia","Wheat","Yield in 2050 relative to 2010","SSP4","IMAGE",2050,1.77408177843305
"Sub-Saharan Africa","All cereals","Yield in 2050 relative to 2010","SSP4","IMAGE",2050,1.75633431910041
"Sub-Saharan Africa","Coarse grains","Yield in 2050 relative to 2010","SSP4","IMAGE",2050,1.74598983862879
"Sub-Saharan Africa","Rice","Yield in 2050 relative to 2010","SSP4","IMAGE",2050,1.84489703614499
"World","All cereals","Yield in 2050 relative to 2010","SSP4","IMAGE",2050,1.35994465113556
"World","Coarse grains","Yield in 2050 relative to 2010","SSP4","IMAGE",2050,1.26194954929888
"World","Rice","Yield in 2050 relative to 2010","SSP4","IMAGE",2050,1.29363138458361
"World","Wheat","Yield in 2050 relative to 2010","SSP4","IMAGE",2050,1.48817680919462
"China","All cereals","Yield in 2050 relative to 2010","SSP5","IMAGE",2050,1.40161762311299
"China","Coarse grains","Yield in 2050 relative to 2010","SSP5","IMAGE",2050,1.41392682850133
"China","Rice","Yield in 2050 relative to 2010","SSP5","IMAGE",2050,1.32972250232734
"China","Wheat","Yield in 2050 relative to 2010","SSP5","IMAGE",2050,1.60338031240277
"Latin America","All cereals","Yield in 2050 relative to 2010","SSP5","IMAGE",2050,1.72841058548654
"Latin America","Coarse grains","Yield in 2050 relative to 2010","SSP5","IMAGE",2050,1.76597532486787
"Latin America","Rice","Yield in 2050 relative to 2010","SSP5","IMAGE",2050,1.63909839622074
"Latin America","Wheat","Yield in 2050 relative to 2010","SSP5","IMAGE",2050,1.6525304768236
"OECD countries","All cereals","Yield in 2050 relative to 2010","SSP5","IMAGE",2050,1.32682400148995
"OECD countries","Coarse grains","Yield in 2050 relative to 2010","SSP5","IMAGE",2050,1.31656615696377
"OECD countries","Wheat","Yield in 2050 relative to 2010","SSP5","IMAGE",2050,1.27608600916026
"Russia/Middle East","All cereals","Yield in 2050 relative to 2010","SSP5","IMAGE",2050,1.70229100446357
"Russia/Middle East","Coarse grains","Yield in 2050 relative to 2010","SSP5","IMAGE",2050,1.68911132145484
"Russia/Middle East","Wheat","Yield in 2050 relative to 2010","SSP5","IMAGE",2050,1.69782188990075
"South/Southeast Asia","All cereals","Yield in 2050 relative to 2010","SSP5","IMAGE",2050,1.59747911547537
"South/Southeast Asia","Coarse grains","Yield in 2050 relative to 2010","SSP5","IMAGE",2050,1.38529856133198
"South/Southeast Asia","Rice","Yield in 2050 relative to 2010","SSP5","IMAGE",2050,1.45650203717474
"South/Southeast Asia","Wheat","Yield in 2050 relative to 2010","SSP5","IMAGE",2050,1.87862175688615
"Sub-Saharan Africa","All cereals","Yield in 2050 relative to 2010","SSP5","IMAGE",2050,2.14950350347327
"Sub-Saharan Africa","Coarse grains","Yield in 2050 relative to 2010","SSP5","IMAGE",2050,2.09893863754138
"Sub-Saharan Africa","Rice","Yield in 2050 relative to 2010","SSP5","IMAGE",2050,2.26386200204276
"World","All cereals","Yield in 2050 relative to 2010","SSP5","IMAGE",2050,1.47832948475212
"World","Coarse grains","Yield in 2050 relative to 2010","SSP5","IMAGE",2050,1.47936652705722
"World","Rice","Yield in 2050 relative to 2010","SSP5","IMAGE",2050,1.39462088365582
"World","Wheat","Yield in 2050 relative to 2010","SSP5","IMAGE",2050,1.5297884410611
"China","All cereals","Yield in 2050 relative to 2010","SSP1","MAgPIE",2050,1.56794647370935
"China","Coarse grains","Yield in 2050 relative to 2010","SSP1","MAgPIE",2050,1.52807096156058
"China","Rice","Yield in 2050 relative to 2010","SSP1","MAgPIE",2050,1.54548575295963
"China","Wheat","Yield in 2050 relative to 2010","SSP1","MAgPIE",2050,1.06426870069317
"Latin America","All cereals","Yield in 2050 relative to 2010","SSP1","MAgPIE",2050,1.5168674035019
"Latin America","Coarse grains","Yield in 2050 relative to 2010","SSP1","MAgPIE",2050,1.28122677045252
"Latin America","Rice","Yield in 2050 relative to 2010","SSP1","MAgPIE",2050,0.884144162660128
"Latin America","Wheat","Yield in 2050 relative to 2010","SSP1","MAgPIE",2050,1.41204869437466
"OECD countries","All cereals","Yield in 2050 relative to 2010","SSP1","MAgPIE",2050,1.02730203078895
"OECD countries","Coarse grains","Yield in 2050 relative to 2010","SSP1","MAgPIE",2050,0.86518562364216
"OECD countries","Wheat","Yield in 2050 relative to 2010","SSP1","MAgPIE",2050,1.20736720310784
"Russia/Middle East","All cereals","Yield in 2050 relative to 2010","SSP1","MAgPIE",2050,1.52841636744543
"Russia/Middle East","Coarse grains","Yield in 2050 relative to 2010","SSP1","MAgPIE",2050,1.46012681686262
"Russia/Middle East","Wheat","Yield in 2050 relative to 2010","SSP1","MAgPIE",2050,1.65679793662647
"South/Southeast Asia","All cereals","Yield in 2050 relative to 2010","SSP1","MAgPIE",2050,1.90309113106319
"South/Southeast Asia","Coarse grains","Yield in 2050 relative to 2010","SSP1","MAgPIE",2050,2.24998799192097
"South/Southeast Asia","Rice","Yield in 2050 relative to 2010","SSP1","MAgPIE",2050,2.1835814951309
"South/Southeast Asia","Wheat","Yield in 2050 relative to 2010","SSP1","MAgPIE",2050,1.8408073106672
"Sub-Saharan Africa","All cereals","Yield in 2050 relative to 2010","SSP1","MAgPIE",2050,2.66939708629857
"Sub-Saharan Africa","Coarse grains","Yield in 2050 relative to 2010","SSP1","MAgPIE",2050,2.4570978935642
"Sub-Saharan Africa","Rice","Yield in 2050 relative to 2010","SSP1","MAgPIE",2050,2.35561789161829
"World","All cereals","Yield in 2050 relative to 2010","SSP1","MAgPIE",2050,1.492387574191
"World","Coarse grains","Yield in 2050 relative to 2010","SSP1","MAgPIE",2050,1.43715288585189
"World","Rice","Yield in 2050 relative to 2010","SSP1","MAgPIE",2050,1.41385224440228
"World","Wheat","Yield in 2050 relative to 2010","SSP1","MAgPIE",2050,1.5722330321021
"China","All cereals","Yield in 2050 relative to 2010","SSP1_m","MAgPIE",2050,1.67073353440202
"China","Coarse grains","Yield in 2050 relative to 2010","SSP1_m","MAgPIE",2050,1.60173828411044
"China","Rice","Yield in 2050 relative to 2010","SSP1_m","MAgPIE",2050,1.83274559878478
"China","Wheat","Yield in 2050 relative to 2010","SSP1_m","MAgPIE",2050,1.08345935016992
"Latin America","All cereals","Yield in 2050 relative to 2010","SSP1_m","MAgPIE",2050,1.4928099276439
"Latin America","Coarse grains","Yield in 2050 relative to 2010","SSP1_m","MAgPIE",2050,1.26060349446026
"Latin America","Rice","Yield in 2050 relative to 2010","SSP1_m","MAgPIE",2050,1.12413478891385
"Latin America","Wheat","Yield in 2050 relative to 2010","SSP1_m","MAgPIE",2050,1.39043205311291
"OECD countries","All cereals","Yield in 2050 relative to 2010","SSP1_m","MAgPIE",2050,1.09061034601281
"OECD countries","Coarse grains","Yield in 2050 relative to 2010","SSP1_m","MAgPIE",2050,0.933186881625083
"OECD countries","Wheat","Yield in 2050 relative to 2010","SSP1_m","MAgPIE",2050,1.20312646173767
"Russia/Middle East","All cereals","Yield in 2050 relative to 2010","SSP1_m","MAgPIE",2050,1.35098027354588
"Russia/Middle East","Coarse grains","Yield in 2050 relative to 2010","SSP1_m","MAgPIE",2050,1.45915813715739
"Russia/Middle East","Wheat","Yield in 2050 relative to 2010","SSP1_m","MAgPIE",2050,1.62301687952326
"South/Southeast Asia","All cereals","Yield in 2050 relative to 2010","SSP1_m","MAgPIE",2050,1.95133667411035
"South/Southeast Asia","Coarse grains","Yield in 2050 relative to 2010","SSP1_m","MAgPIE",2050,2.26746201083731
"South/Southeast Asia","Rice","Yield in 2050 relative to 2010","SSP1_m","MAgPIE",2050,2.22573872337558
"South/Southeast Asia","Wheat","Yield in 2050 relative to 2010","SSP1_m","MAgPIE",2050,1.92474018425989
"Sub-Saharan Africa","All cereals","Yield in 2050 relative to 2010","SSP1_m","MAgPIE",2050,2.75779960324366
"Sub-Saharan Africa","Coarse grains","Yield in 2050 relative to 2010","SSP1_m","MAgPIE",2050,2.384278790853
"Sub-Saharan Africa","Rice","Yield in 2050 relative to 2010","SSP1_m","MAgPIE",2050,2.68731795089637
"World","All cereals","Yield in 2050 relative to 2010","SSP1_m","MAgPIE",2050,1.55079559369025
"World","Coarse grains","Yield in 2050 relative to 2010","SSP1_m","MAgPIE",2050,1.43927676865826
"World","Rice","Yield in 2050 relative to 2010","SSP1_m","MAgPIE",2050,1.60890836378471
"World","Wheat","Yield in 2050 relative to 2010","SSP1_m","MAgPIE",2050,1.63778494401893
"China","All cereals","Yield in 2050 relative to 2010","SSP2","MAgPIE",2050,1.32505826751854
"China","Coarse grains","Yield in 2050 relative to 2010","SSP2","MAgPIE",2050,1.28220101355342
"China","Rice","Yield in 2050 relative to 2010","SSP2","MAgPIE",2050,1.12822487101738
"China","Wheat","Yield in 2050 relative to 2010","SSP2","MAgPIE",2050,1.21660547992958
"Latin America","All cereals","Yield in 2050 relative to 2010","SSP2","MAgPIE",2050,1.48494553387227
